protein_id,protein_name,source,nsnp_exp,nsnp_used,ivw_b,ivw_se,ivw_pval,wm_b,wm_se,wm_pval,egg_b,egg_se,egg_pval,het_q,het_q_df,het_q_pval,egg_int,egg_int_se,egg_int_pval,bonf_thresh,bonf_sig,fdr_q,or,or_lci95,or_uci95,z
prot-a-2341,Peptidyl-prolyl cis-trans isomerase E,prot-a,28,28,0.0380339253652442,0.0134945245938825,0.0048252979264584,0.0380581435119581,0.0215128863441225,0.0768795435695039,-0.00821551616483365,0.0302142878104827,0.788017959408793,18.9592639346908,24,0.754158579951005,0.0101084382317483,0.00590849855133246,0.100009705779368,1.15048320294524e-05,FALSE,0.662202116887273,1.03876647281272,1.01165201917263,1.06660765222637,2.81847093616667
prot-a-2466,Glutaminyl-peptide cyclotransferase-like protein,prot-a,30,27,0.0423683266951513,0.0151287811890422,0.00510216791118797,0.0471897829013012,0.0204596662654838,0.0210839031859693,0.0216037091310174,0.0330769565797542,0.519631426610684,30.8468759036218,25,0.194139331070474,0.00485363317047285,0.00685765157116254,0.485635354310302,1.15048320294524e-05,FALSE,0.662202116887273,1.04327867537811,1.01279710659339,1.07467763031008,2.80051156571943
prot-a-3142,Ubiquitin-conjugating enzyme E2 L3,prot-a,21,19,-0.0522883774170388,0.0186828345044996,0.00513025882834149,-0.0427497373067018,0.0265616425079767,0.107517142507454,-0.0332695074026676,0.0437482101062367,0.457388158938727,18.2473939420499,17,0.373396760771681,-0.00337292744922671,0.00698062896334139,0.635129329287662,1.15048320294524e-05,FALSE,0.662202116887273,0.949055141306378,0.914930902413728,0.984452114213072,-2.7987389924396
prot-c-4551_72_3,"",prot-c,2,2,-0.0893860765885879,0.0319799820146134,0.00518895413094429,,,,,,,0.503925715804264,1,0.477780256790925,,,,1.15048320294524e-05,FALSE,0.662202116887273,0.914492441288762,0.85893086673461,0.973648121825708,-2.79506337895195
prot-a-1920,Neutrophil collagenase,prot-a,26,24,0.0220375710130378,0.00794737731135319,0.00555529944476933,0.0186576500015058,0.00959455260419289,0.0518220972555074,0.0116024129119908,0.010827735253873,0.295539000690539,18.2504263361652,22,0.691041572572122,0.00603097971942282,0.00425014101702173,0.169910246640408,1.15048320294524e-05,FALSE,0.682147402038267,1.02228219192649,1.00648162689778,1.03833080704232,2.77293629705439
prot-a-678,Cold shock domain-containing protein C2,prot-a,24,21,0.0490877275332017,0.0177412252296308,0.0056596696182018,0.05573612074877,0.0243831423377463,0.0222632398117664,-0.0380656423296542,0.0503981930086052,0.459331744254027,13.5363101743737,19,0.810020395567562,0.0153779966628131,0.00832343740222446,0.0802977517635287,1.15048320294524e-05,FALSE,0.682147402038267,1.05031248802215,1.0144178752877,1.08747721167907,2.76687358949803
prot-c-3485_28_2,"",prot-c,7,7,0.0494505850582586,0.0181330986218551,0.00638956819623368,0.0498122127368302,0.0236866067095007,0.0354684310331011,0.0247270817560518,0.0779962089853598,0.764031442254271,2.76503507392143,5,0.736155049323714,0.00609713097881629,0.0187078147540127,0.757687903916066,1.15048320294524e-05,FALSE,0.742195997764245,1.05069367096545,1.01400690190619,1.08870776730571,2.72708962155303
prot-a-2115,Neurotrophin-4,prot-a,20,17,-0.0610788271518002,0.022443640424971,0.00649998799609157,-0.0526862174526512,0.0280334477208928,0.060189138017982,-0.0249139964055043,0.0518594301536822,0.637864198904483,22.4600073995418,15,0.0962973704654034,-0.00754628512144112,0.00972657209412785,0.449902367529573,1.15048320294524e-05,FALSE,0.742195997764245,0.9407490802826,0.900262976358606,0.983055901768005,-2.72143137188401
prot-c-4393_3_1,"",prot-c,4,4,0.0562566537481753,0.0208303084168885,0.00691913259380384,0.0500584545296612,0.0260289762115022,0.054457216294615,0.0531616294993858,0.043866155036739,0.349294575539857,1.13007469857001,2,0.568338919308851,0.00108852510978486,0.0135774044574546,0.943400843571505,1.15048320294524e-05,FALSE,0.76979785447474,1.05786915498177,1.01554889467163,1.10195299796342,2.70071151239241
prot-a-765,DDB1- and CUL4-associated factor 5,prot-a,28,26,-0.0434963524349483,0.0161737157012974,0.00715970146614361,-0.0433872528956256,0.0228242216004405,0.0573111514136031,-0.0111261771924895,0.0401863735585167,0.784254782520638,22.2317137016857,24,0.565438794419654,-0.00665928857188767,0.00756813267431979,0.387633183580452,1.15048320294524e-05,FALSE,0.776648616539928,0.95743604639486,0.927560891716181,0.988273428863698,-2.68932342068181
prot-a-258,BMP-binding endothelial regulator protein,prot-a,23,21,0.0523942159124357,0.0196829284733488,0.00776982776805809,0.0507854466055438,0.0269924241833719,0.0599079607404308,0.0966717360682531,0.0489540634584683,0.0647683191133044,12.7766997556347,17,0.751001515913398,-0.0100558268523746,0.0101796629710096,0.337085749786583,1.15048320294524e-05,FALSE,0.798254743402648,1.05379108185415,1.01391155358639,1.09523916584971,2.66191161459428
prot-a-355,Calpain-3,prot-a,24,22,-0.0471323288981433,0.0177132328346963,0.0077942713975255,-0.0484497802784859,0.0245411426291033,0.0483559655137478,-0.0642918925122304,0.045791193924044,0.175650452217523,20.7966927182458,20,0.40918482291908,0.00343196335568576,0.00841576760176575,0.687751749374331,1.15048320294524e-05,FALSE,0.798254743402648,0.953961152609429,0.921409915447146,0.987662348137725,-2.66085413871045
prot-a-1380,3-hydroxyacyl-CoA dehydrogenase type-2,prot-a,20,18,0.0659899758367606,0.0248469943678912,0.00791079833286791,0.0535212392942884,0.0290138122394046,0.0650839005643589,-0.0198873110202418,0.060394978296056,0.746491382408225,22.2676377175387,15,0.10097586764617,0.0157067698474402,0.0101498921852481,0.142583193384866,1.15048320294524e-05,FALSE,0.798254743402648,1.06821600914067,1.01744020179778,1.12152580580969,2.65585345493686
prot-c-3821_28_1,"",prot-c,3,3,-0.0662095771178351,0.0251710027371953,0.00852867336011918,-0.0677007854868815,0.0298281975508527,0.0232263501568445,-0.0935690120418212,0.194438394743029,0.714465360966972,0.758840128173247,1,0.383691745458195,0.00824085355937924,0.0580733908852975,0.910260186095904,1.15048320294524e-05,FALSE,0.833401188951389,0.935934693240364,0.890880711130503,0.983267163680475,-2.63039092280567
prot-c-4859_6_1,"",prot-c,4,4,0.0567397779426028,0.0216081430818451,0.00864324809928844,0.0438396398704591,0.0258401797822083,0.0897782341133187,0.0166215291264917,0.0717325573627877,0.838308567604698,2.33930235192615,2,0.310475223599508,0.0106495466485307,0.0180028570504354,0.614111035846727,1.15048320294524e-05,FALSE,0.833401188951389,1.05838036064305,1.0144918203411,1.10416758946196,2.62585163971238
prot-a-1813,T-lymphocyte surface antigen Ly-9,prot-a,22,19,0.0537600359392838,0.0206772012741023,0.00932327916530894,0.022164434372147,0.0282058916298773,0.431979582657959,-0.0252202813801597,0.0580192040783309,0.669594306541825,17.9618644279075,16,0.326134835699314,0.0177339391072087,0.0122258951907254,0.166234471649766,1.15048320294524e-05,FALSE,0.879428441266859,1.05523135417035,1.01332066136715,1.09887546289824,2.59996675694292
prot-a-329,Carbonic anhydrase 2,prot-a,22,21,-0.0481768143538725,0.0186102443927308,0.00963318491001773,-0.0521924904240161,0.0226516432035015,0.0212149513404829,-0.0698719154000619,0.0383770114275491,0.0844451168278989,29.6154138274996,19,0.0569014536909064,0.00498591899959229,0.00767791158014418,0.523863157006201,1.15048320294524e-05,FALSE,0.885284132967593,0.952965274240972,0.918831161449934,0.988367452053001,-2.58872550715618
prot-c-4234_8_2,"",prot-c,5,5,0.0308976413123822,0.0120713265706492,0.0104795853441596,0.026270881531861,0.0132158731764148,0.0468307260413387,0.0166715490774902,0.0292694229836434,0.626403001706963,0.938733198102485,2,0.625398270713325,0.00783396369238407,0.0146833549450382,0.647023058269736,1.15048320294524e-05,FALSE,0.885284132967593,1.03137992778746,1.0072640977153,1.05607313698133,2.5595895473086
prot-c-4811_33_3,"",prot-c,4,4,0.0528868770389177,0.0207665473508324,0.0108736209992984,0.0438115093026082,0.0253689994410471,0.0841729924132127,0.149829961436372,0.0815331338892213,0.207507536559684,0.012573926324423,2,0.993732758439385,-0.0286106464780728,0.0232691435383449,0.343881412389493,1.15048320294524e-05,FALSE,0.885284132967593,1.05431037166206,1.01225897697765,1.09810867087893,2.54673423296809
prot-c-4889_82_1,"",prot-c,6,6,-0.0505176999326025,0.0198829960046863,0.0110615334154433,-0.0481345121591154,0.024600364984811,0.0503876373716512,-0.0837888979954587,0.127232766666903,0.557215757098287,1.63278113784909,3,0.651979968681425,0.00830165506650477,0.0313564153917172,0.808348967431751,1.15048320294524e-05,FALSE,0.885284132967593,0.950737100540797,0.914398897599795,0.988519383299095,-2.54074888516277
prot-a-1613,Potassium voltage-gated channel subfamily E regulatory beta subunit 5,prot-a,29,26,-0.0502314157174312,0.019863169857031,0.0114429723902415,-0.0477305705919465,0.0223905805601967,0.0330294227252618,0.035851267205908,0.0406048204878965,0.386032082445701,32.0945259735954,24,0.124665846873189,-0.0175704775189701,0.00740414430431613,0.0259953700903664,1.15048320294524e-05,FALSE,0.885284132967593,0.951009320529743,0.914696256764939,0.988763997934303,-2.52887208230013
prot-c-3894_15_2,"",prot-c,2,2,0.0435895437024282,0.017308753629968,0.011790524162975,,,,,,,0.000198385994646748,1,0.988762202381066,,,,1.15048320294524e-05,FALSE,0.885284132967593,1.04455352331436,1.00971123757881,1.08059811801716,2.5183525419738
prot-c-4919_56_2,"",prot-c,4,4,-0.058557240643514,0.0232837219561096,0.0119051526897683,-0.0738807365539172,0.0308714766790132,0.0167034337768317,-0.0446925079644244,0.0735444157113859,0.60520129575065,1.68081188689896,2,0.431535308936015,-0.00459268567944163,0.0231084199838684,0.860833515392633,1.15048320294524e-05,FALSE,0.885284132967593,0.943124253815366,0.90105107525998,0.987161974007021,-2.51494330476441
prot-c-4924_32_1,"",prot-c,8,8,-0.053518220570561,0.0214254470829175,0.012493807074336,-0.0432550345683317,0.0255904600438609,0.0909744610426717,-0.0364443532739217,0.0721551749186105,0.640058747092235,6.28301136101741,4,0.178986254275524,-0.00502860898001479,0.0200651199199746,0.814458736892112,1.15048320294524e-05,FALSE,0.885284132967593,0.947888669774066,0.908907366668292,0.988541806608501,-2.49788115801939
prot-a-2172,Peptidyl-glycine alpha-amidating monooxygenase,prot-a,23,23,0.0400691587086345,0.0160424559804795,0.0125003767457021,0.0540421582068216,0.0172682252678208,0.00175061029811951,0.0698084803437839,0.0293695053730071,0.0270436073971062,40.1956509753256,21,0.00703968639908948,-0.0085245551984132,0.00708161040044318,0.242076722881689,1.15048320294524e-05,FALSE,0.885284132967593,1.04088275781058,1.00866325565311,1.07413144023556,2.49769478921375
prot-a-2571,E3 ubiquitin-protein ligase RNF34,prot-a,30,25,-0.0415306357505032,0.0166863249986745,0.0128138106570225,-0.0290221483652152,0.0223780999670434,0.194665742331989,-0.0278598069519401,0.0407637992733495,0.501461072384811,27.9520558747356,22,0.177275571371398,-0.0027307577032791,0.00739991737511498,0.715636563146467,1.15048320294524e-05,FALSE,0.885284132967593,0.959319945404783,0.928452708466803,0.991213391117315,-2.48890248474737
prot-a-2737,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",prot-a,25,25,0.0398716276058629,0.0160748464113634,0.0131244720091621,0.0324518947533564,0.0229712253448163,0.157738257027225,-0.00932191454637784,0.0445809527363236,0.836293567674298,18.7128517596719,22,0.662986597631283,0.00858860523833472,0.00725971650367224,0.249416928515087,1.15048320294524e-05,FALSE,0.885284132967593,1.0406771713971,1.00840001241135,1.07398746701451,2.48037378308494
prot-a-2630,DNA-binding protein SATB1,prot-a,28,25,0.0377368214296238,0.0152387835537099,0.0132727048610561,0.0459169370057394,0.0213297024616428,0.031340469778375,-0.00265461662818579,0.0315582734754876,0.93372342803476,19.3858288075467,22,0.621398000198752,0.00943291128015237,0.00645385190234462,0.157990155971481,1.15048320294524e-05,FALSE,0.885284132967593,1.03845789704727,1.00789984607923,1.0699424234807,2.47636704705585
prot-c-4494_63_2,"",prot-c,5,4,0.0641102711775868,0.0259044808992792,0.0133283982126248,0.0600734682304863,0.0296101565198044,0.0424773484217134,0.0478652669029947,0.21396848984301,0.843761089187923,4.17045520135696,2,0.124278831000328,0.00407440756801241,0.0530739477908659,0.945796272669933,1.15048320294524e-05,FALSE,0.885284132967593,1.06620996450767,1.01342682966952,1.12174224634073,2.47487187359044
prot-a-1147,Follistatin-related protein 5,prot-a,26,24,0.0371848526557393,0.0150295056070212,0.0133563525872945,0.0330250021087026,0.0202059257575587,0.102170349592771,0.0542538606448181,0.0322971273947638,0.10713620801951,16.8726938431462,22,0.770348565032135,-0.00405299788148545,0.00678792699904605,0.556543672434515,1.15048320294524e-05,FALSE,0.885284132967593,1.03788485887924,1.00775695213936,1.06891346966546,2.47412347604887
prot-a-920,Eukaryotic translation initiation factor 3 subunit J,prot-a,24,23,0.0396671576802248,0.016067662559189,0.0135583177041035,0.0344388727834192,0.0214626059665109,0.108582115385715,0.055201629837899,0.0329052865564328,0.108986753321978,24.3231350989118,20,0.228561881987925,-0.00405083885672278,0.00744724115023323,0.592496689733391,1.15048320294524e-05,FALSE,0.885284132967593,1.04046440596606,1.00820804183636,1.0737527724045,2.46875720311536
prot-c-3486_58_2,"",prot-c,4,4,-0.056738975510622,0.0230443815135068,0.01381026899566,-0.0457229765326749,0.0295021226757324,0.121184751578321,0.279508164644516,0.274481557374926,0.415665293923249,0.204107658060119,2,0.902980943772265,-0.0774775796950216,0.0630223521897919,0.343938058152366,1.15048320294524e-05,FALSE,0.885284132967593,0.944840663733333,0.903114473601429,0.988494710182256,-2.46216091663672
prot-a-1991,N-acetylated-alpha-linked acidic dipeptidase 2,prot-a,28,28,-0.0338387735368766,0.0137450640607196,0.0138208791605205,-0.030123443722258,0.0209936197615818,0.151319685738521,0.0402543843983161,0.0299467663817704,0.190496558931185,20.9942775661309,26,0.74225926120788,-0.0156907031357814,0.00567708683159432,0.0103565305739272,1.15048320294524e-05,FALSE,0.885284132967593,0.966727354105747,0.941031091436751,0.993125291694054,-2.4618854730245
prot-a-1132,Fibronectin type III domain-containing protein 4,prot-a,23,20,-0.050036560205395,0.0203328563061917,0.0138599738775041,-0.0524269685069129,0.0265222531254104,0.0480737139280931,-0.0209588364642919,0.0554365161618908,0.709800827573739,22.4892816722448,18,0.210984878957187,-0.00506487930162399,0.00895725172810015,0.578748509968293,1.15048320294524e-05,FALSE,0.885284132967593,0.951194647993298,0.914032675135733,0.989867521132915,-2.46087216925632
prot-a-551,Carbohydrate sulfotransferase 14,prot-a,25,25,-0.0384209405404259,0.0156304274706673,0.0139679581340675,-0.0467809485667675,0.0223832320678888,0.0366178256093476,-0.0418670291953617,0.0318707297134577,0.203135084511006,21.4638914133474,21,0.430945494788359,0.000741097784208016,0.00595214838148731,0.902096191146329,1.15048320294524e-05,FALSE,0.885284132967593,0.962307781265624,0.933273875457708,0.992244924278213,-2.45808635832438
prot-a-1228,Granulysin,prot-a,28,26,-0.03196113054727,0.0130099143283415,0.0140229506525953,-0.0161555383911442,0.0126315394222103,0.20090264636885,0.0019808180308247,0.0186883594927735,0.916507662738418,30.2520534270474,23,0.142301935593209,-0.0118912826064488,0.00504106225365906,0.0271993768101718,1.15048320294524e-05,FALSE,0.885284132967593,0.968544228131644,0.944159124804174,0.993559133415872,-2.45667494348092
prot-a-85,Junctional adhesion molecule-like,prot-a,22,20,-0.0407737806507007,0.0166249339065658,0.014184057361895,-0.0246462057613873,0.0247487014805543,0.319318881464209,-0.0719045087075197,0.0439323734937273,0.119055275188711,17.4545600683776,18,0.492089306292986,0.00712292783223372,0.00930449990064,0.453874316416969,1.15048320294524e-05,FALSE,0.885284132967593,0.960046286430587,0.929267487438923,0.991844527595979,-2.4525679849228
prot-a-381,Coiled-coil domain-containing protein 134,prot-a,27,24,-0.0436294062954288,0.0178022367906575,0.0142546148561358,-0.0373391665256177,0.0249832035139445,0.135026490895596,0.0178312376959105,0.0443824025829554,0.691734246922839,12.5255792965316,22,0.945554868376436,-0.0135740153460802,0.00897907568178659,0.144832745070471,1.15048320294524e-05,FALSE,0.885284132967593,0.957308664307251,0.92448191487662,0.991301034677394,-2.45078227014289
prot-c-2850_3_2,"",prot-c,5,5,-0.0532138687610988,0.021791596216855,0.0146083918017982,-0.028749480554387,0.0250667769831348,0.251416455317071,-0.0798590034351695,0.0564006997622573,0.251763760374895,5.01688266081391,3,0.17056507889191,0.0122236114254232,0.0233951295081159,0.637462235894652,1.15048320294524e-05,FALSE,0.885284132967593,0.94817720531181,0.908531792423363,0.989552616837843,-2.44194451069811
prot-a-2187,Prostate and testis expressed protein 4,prot-a,34,32,0.0296772919009257,0.0121606679252168,0.0146696782262061,0.0476123313100519,0.0180749672881172,0.00843460682505192,0.0487663932378553,0.0239511194071872,0.0509672126722808,26.8193193479911,29,0.581452765876766,-0.00470678758971906,0.00508778588383368,0.362540754776925,1.15048320294524e-05,FALSE,0.885284132967593,1.03012205157995,1.00585948277107,1.05496986341261,2.44043271993192
prot-a-2753,Zinc transporter 3,prot-a,31,26,-0.0392077550627169,0.0160959171826516,0.0148555294128778,-0.0380746192216919,0.0234325993331039,0.104193067176801,-0.032664639521341,0.0406961666766264,0.430056202376872,28.585768475611,24,0.236110651145555,-0.00121370968003706,0.00690738790776473,0.861994492635644,1.15048320294524e-05,FALSE,0.885284132967593,0.961550921321655,0.931689426928118,0.992369503798025,-2.43588200770414
prot-a-901,Ephrin-A5,prot-a,25,22,-0.0412884230430178,0.0169757113909924,0.0150071792539103,-0.0231677878197623,0.024639446231676,0.347077924250076,-0.0252252389798729,0.0351365784525915,0.48110955004924,14.4783118471027,20,0.805440533948682,-0.00345230181024458,0.0066117357549425,0.607303068146765,1.15048320294524e-05,FALSE,0.885284132967593,0.959552333028586,0.928151024638758,0.992016013966003,-2.43220576104553
prot-a-2604,Retinoschisin,prot-a,32,31,0.0352217775627393,0.0145006091611061,0.0151411143421855,0.0356582173382777,0.0196987722988249,0.0702687146495254,0.0487980126397495,0.0310090672984938,0.1264118744535,34.4572954586425,29,0.222914643990211,-0.00318740684749475,0.0064119947060694,0.622865981824344,1.15048320294524e-05,FALSE,0.885284132967593,1.03584941148507,1.00682376008374,1.0657118413502,2.42898606337256
prot-a-52,Adenylosuccinate synthetase isozyme 1,prot-a,27,26,-0.0398859970944948,0.0164925648298156,0.0155879469347121,-0.0321390929133701,0.0222843490057772,0.149238306862891,-0.0604997853231812,0.0415560643343149,0.158389254353296,14.6148009170346,24,0.931525180260953,0.0045295969986962,0.00838143908550131,0.593879625161772,1.15048320294524e-05,FALSE,0.885284132967593,0.960898978183731,0.930334179893318,0.992467939187632,-2.4184229382193
prot-a-2431,Parathyroid hormone,prot-a,26,25,0.0380448940304945,0.0157405863253533,0.0156492987729199,0.0354401401501785,0.0221024884887847,0.108836288077518,0.0360374534638403,0.0391636070575773,0.367930342803061,17.5448045324203,21,0.677599763429048,0.000415826561716264,0.00742837364092239,0.955888403860384,1.15048320294524e-05,FALSE,0.885284132967593,1.03877786675693,1.00721927908512,1.07132526041817,2.4169934489172
prot-c-2876_74_2,"",prot-c,6,6,0.0470484317153515,0.0194702114354561,0.0156734761319179,0.0292432617934682,0.0261483927757194,0.263414164721632,-0.0281147953711182,0.115255388234132,0.823011892757171,3.51295476492838,3,0.319085814035386,0.0177740694185503,0.0267987484674053,0.554586284595426,1.15048320294524e-05,FALSE,0.885284132967593,1.04817277265573,1.00892642229658,1.08894577152211,2.41643147386034
prot-c-2937_10_2,"",prot-c,8,8,0.0365560558526217,0.0151468634616448,0.015802701736779,0.0406472016859866,0.0189947713368877,0.0323616129057263,0.0495223060176654,0.036899448104375,0.228121480629108,1.0031097082538,6,0.985494163711262,-0.00408220519322436,0.0105932896354057,0.713263867822147,1.15048320294524e-05,FALSE,0.885284132967593,1.03723244533724,1.00689184366815,1.06848729823941,2.41344064038009
prot-a-1623,Kell blood group glycoprotein,prot-a,23,23,-0.0472646417201926,0.0196155837354371,0.0159724038523399,-0.0611062508441342,0.0251295244161658,0.0150301527072187,-0.0399726798995286,0.05258547654037,0.455616969971457,30.3658406721957,21,0.0848792718543595,-0.00145603144380284,0.00970551846953341,0.882179613374641,1.15048320294524e-05,FALSE,0.885284132967593,0.953834939667182,0.91785928369936,0.991220667794538,-2.4095455102264
prot-a-10,Histo-blood group ABO system transferase,prot-a,21,20,0.028167150438612,0.0117298720889622,0.0163361428430604,0.0317005760044077,0.0129585964179307,0.0144332036027565,0.0245307707701427,0.0193860396353798,0.222803362551759,23.6331578844273,17,0.129750042357161,0.00133354033626391,0.0055691632654483,0.813619231594151,1.15048320294524e-05,FALSE,0.885284132967593,1.02856759557826,1.00519002289364,1.05248885740839,2.40131778292086
prot-a-171,Arylsulfatase A,prot-a,26,25,0.0463257484526759,0.019309385810272,0.0164340286581739,0.014284938540269,0.0240388656514115,0.552349293211513,0.0954965135328723,0.0498577289389063,0.0679592544796523,29.9974816464925,23,0.149473955273206,-0.00901585329420842,0.00843277439013512,0.296097494719726,1.15048320294524e-05,FALSE,0.885284132967593,1.04741554938578,1.0085154037978,1.08781613941029,2.39913112244265
prot-a-730,Cortexin-3,prot-a,29,25,0.0415931458646953,0.0173516008867704,0.0165263919728912,0.0298009692399607,0.0241790469074648,0.217757828495433,0.00981719164232588,0.044960135538892,0.829166666499923,20.7264124376214,22,0.537696949845656,0.00607958336124231,0.00793563751466908,0.451752305265233,1.15048320294524e-05,FALSE,0.885284132967593,1.042470259123,1.0076128395561,1.07853353837248,2.39707829474154
prot-c-3194_36_2,"",prot-c,6,5,0.0358577918034655,0.0150673375350315,0.0173203461158393,0.0370495118907765,0.017047439603549,0.0297563716019029,0.0339322807814524,0.0319862807666673,0.366602815199418,0.657343278495886,3,0.883188345355176,0.000710799624570912,0.0104156004092797,0.949885511821607,1.15048320294524e-05,FALSE,0.91435114235376,1.0365084360143,1.00634586042798,1.06757505562941,2.37983596770806
prot-c-4491_4_2,"",prot-c,3,3,-0.0432613333430373,0.0182317908601442,0.0176513562689771,-0.0476105537509449,0.0196696644502662,0.0154988954910592,-0.0547158921695997,0.0594392164553647,0.526326000223299,0.803419868743782,1,0.370072847919256,0.00440723238890799,0.0217673116081414,0.872822697277979,1.15048320294524e-05,FALSE,0.91435114235376,0.957661088588616,0.924043950099468,0.992501233840677,-2.37285155774846
prot-a-2577,Roundabout homolog 1,prot-a,20,18,-0.0457084384741528,0.0192715441940296,0.0177011975012021,-0.0431259478230142,0.025498861952148,0.0907815967578263,0.0255633981887393,0.0385666141725509,0.51687052673902,14.9292550683132,16,0.529826000031641,-0.0164360884003263,0.00785558038813099,0.0527114005966581,1.15048320294524e-05,FALSE,0.91435114235376,0.955320456279567,0.919908872850459,0.992095196732121,-2.37180985674794
prot-a-3002,Protein kish-A,prot-a,28,25,-0.0376203393176999,0.0159105748797852,0.0180550859653343,-0.0416505325800901,0.023653493515888,0.0782618010288431,-0.0732465777742591,0.0353960675176476,0.0499303156445576,20.5661518938491,23,0.607563353376647,0.00876906762275873,0.0077826220666637,0.271467198481258,1.15048320294524e-05,FALSE,0.921659035336301,0.963078514535776,0.933508634838651,0.993585051648452,-2.36448648788282
prot-c-3404_51_2,"",prot-c,3,3,0.0653335720690898,0.0278066308402666,0.018795206936174,0.0677699240149734,0.0336925693385872,0.0442810618470952,0.284772089590541,0.212616079215723,0.408285499907227,0.166136514727267,1,0.683568485978355,-0.0600699331410431,0.0577024319440285,0.487204170524765,1.15048320294524e-05,FALSE,0.941424585158285,1.06751505820617,1.010891460402,1.1273103435296,2.34956807404659
prot-a-1017,FAS-associated factor 2,prot-a,23,22,-0.0376723012562519,0.0160855550004904,0.0191809339521695,-0.0401289469300395,0.0230861293195604,0.0821707194536002,-0.0602812106092485,0.0323500757065578,0.0788045787954717,15.1376388428389,18,0.652495591212925,0.00496446821392754,0.00616305773625089,0.431032601703021,1.15048320294524e-05,FALSE,0.941424585158285,0.963028472409337,0.933140043618628,0.993874226075006,-2.34199573810809
prot-a-1503,Interleukin-1 receptor-like 2,prot-a,32,29,-0.0330601628898232,0.0141724546898337,0.0196636077575011,-0.0305044302662973,0.0209449294761687,0.14527897606786,-0.0347950637946768,0.0330000366170042,0.301046720266154,19.6137480488999,27,0.846567999325178,0.000365465233991693,0.00627788094976719,0.954006293326342,1.15048320294524e-05,FALSE,0.941424585158285,0.967480351424275,0.940975501680188,0.994731774334935,-2.33270549198073
prot-c-4469_78_2,"",prot-c,3,3,-0.0713384981068162,0.0307271159280392,0.0202502294670129,-0.0849844436066268,0.0266308507394364,0.0014168182631822,-0.17388617426056,0.172391057068765,0.497251291261742,3.21935885460928,1,0.0727721281007537,0.0288875035214312,0.0474236356076105,0.651698319609023,1.15048320294524e-05,FALSE,0.941424585158285,0.931146647398418,0.876723474010959,0.988948174268316,-2.32167894552441
prot-a-2225,Platelet-derived growth factor subunit A,prot-a,21,20,0.0498423211031481,0.0214682577584999,0.0202504326087098,0.0566191978369965,0.0266669181965768,0.0337371050178689,-0.00139766073736959,0.0578698525162233,0.981030183077838,22.0513204617102,16,0.141542187226574,0.00913706056571826,0.00957886187901638,0.354335697339734,1.15048320294524e-05,FALSE,0.941424585158285,1.05110534617725,1.00779475807509,1.09627723294834,2.32167517568648
prot-c-4129_72_1,"",prot-c,4,4,-0.0701330997466633,0.0302204775085647,0.020302258704199,-0.0711358482383442,0.0388028193463577,0.0667631807460364,0.00353109455437017,0.162189435046739,0.986142071848069,0.0207401272364032,1,0.885489153918942,-0.0175169634938402,0.0378923897690993,0.724330630865477,1.15048320294524e-05,FALSE,0.941424585158285,0.932269726783293,0.87865299152527,0.989158236367992,-2.32071448000076
prot-a-1929,Thrombopoietin Receptor,prot-a,25,22,-0.0373934605776212,0.0161217506242852,0.0203710991389405,-0.0299910010353929,0.0232605645063675,0.197276552337719,-0.0601389289327389,0.0363058486212552,0.113235999546928,19.6805143595866,20,0.478067822480177,0.00570449476201075,0.00815843692751548,0.492470597899838,1.15048320294524e-05,FALSE,0.941424585158285,0.963297041364359,0.9333340610403,0.994221928284755,-2.31944169396177
prot-a-357,Calcium-regulated heat stable protein 1,prot-a,21,21,-0.0384725259052138,0.016616185410455,0.020592992342491,-0.029672559560163,0.0234137537079485,0.205043316018188,-0.0178815108881019,0.0415090860346821,0.671471822289911,21.7240300768938,19,0.298205374429279,-0.00403280547356364,0.00742387555272714,0.593294198309783,1.15048320294524e-05,FALSE,0.941424585158285,0.962258141548042,0.931424402183894,0.994112596582669,-2.31536450484036
prot-a-2177,Pappalysin-1,prot-a,31,29,0.0359414654770922,0.0155272966111159,0.0206278321241288,0.0327022197578895,0.0230263708318132,0.155547341447952,0.066804754046909,0.0338571806080795,0.0596332800981828,25.745335816062,25,0.4212869481691,-0.00718109083211072,0.00700225823295099,0.314930121619993,1.15048320294524e-05,FALSE,0.941424585158285,1.03659516811144,1.00552316084186,1.06862734186286,2.31472782270173
prot-a-1383,Estradiol 17-beta-dehydrogenase 2,prot-a,33,33,-0.03110576890571,0.0134551484861862,0.0207880656142739,-0.0360005547603611,0.0189529124807841,0.0575022493481831,-0.0594036238380871,0.0278975066609663,0.0412724958412967,33.0760982216909,31,0.366050133413144,0.00660547173838057,0.00571353855097465,0.256469146090068,1.15048320294524e-05,FALSE,0.941424585158285,0.969373038128149,0.944142793534409,0.995277508322741,-2.3118116412944
prot-c-4922_13_1,"",prot-c,8,8,-0.0308232295599855,0.0133490668944221,0.0209426081217357,-0.0289023825050904,0.0172136170671284,0.0931438984806048,-0.0124742048735844,0.0292006448342926,0.687012643155476,1.5600021012324,5,0.906043450516767,-0.00878598217570023,0.0124354611247172,0.511415181447056,1.15048320294524e-05,FALSE,0.941424585158285,0.969646962847538,0.94460597069101,0.995351778129941,-2.30901753686357
